id,Exposure
UKB-b:5320,Operative procedures - secondary OPCS: Q05.8 Other specified other operations on cervix uteri || id:UKB-b:5320
UKB-b:5321,Operative procedures - secondary OPCS: Z53.4 Peritoneal cavity || id:UKB-b:5321
UKB-b:5322,Treatment/medication code: timolol || id:UKB-b:5322
UKB-b:5323,"Diagnoses - main ICD10: H17.9 Corneal scar and opacity,unspecified || id:UKB-b:5323"
UKB-b:5323,"Diagnoses - main ICD10: H17.9 Corneal scar and opacity, unspecified || id:UKB-b:5323"
UKB-b:5325,Methods of discharge from hospital (recoded): Patient death: Post-mortem not performed || id:UKB-b:5325
UKB-b:5327,Treatment/medication code: diphenhydramine product || id:UKB-b:5327
UKB-b:5328,Operative procedures - secondary OPCS: H54.1 Anorectal stretch || id:UKB-b:5328
UKB-b:5329,Diagnoses - secondary ICD10: K80.0 Calculus of gallbladder with acute cholecystitis || id:UKB-b:5329
UKB-b:533,Ease of skin tanning || id:UKB-b:533
UKB-b:5330,Operative procedures - secondary OPCS: X34.1 Transfusion of coagulation factor || id:UKB-b:5330
UKB-b:5332,Added milk to filtered coffee || id:UKB-b:5332
UKB-b:5333,Diagnoses - main ICD10: S02.4 Fracture of malar and maxillary bones || id:UKB-b:5333
UKB-b:5334,Diagnoses - main ICD10: S06.20 Diffuse brain injury (without open intracranial wound) || id:UKB-b:5334
UKB-b:5335,Diagnoses - secondary ICD10: R41.2 Retrograde amnesia || id:UKB-b:5335
UKB-b:5336,Treatment/medication code: dixarit 25mcg tablet || id:UKB-b:5336
UKB-b:5337,Diagnoses - secondary ICD10: Q44.6 Cystic disease of liver || id:UKB-b:5337
UKB-b:5338,"Non-cancer illness code,self-reported: fracture sternum || id:UKB-b:5338"
UKB-b:5338,"Non-cancer illness code, self-reported: fracture sternum || id:UKB-b:5338"
UKB-b:5339,Operative procedures - main OPCS: J74.8 Other specified endoscopic ultrasound examination of pancreas || id:UKB-b:5339
UKB-b:534,Diagnoses - main ICD10: G61.8 Other inflammatory polyneuropathies || id:UKB-b:534
UKB-b:5340,Operative procedures - main OPCS: H15.1 Loop colostomy || id:UKB-b:5340
UKB-b:5341,"Diagnoses - main ICD9: 4869 Pneumonia,organism unspecified || id:UKB-b:5341"
UKB-b:5341,"Diagnoses - main ICD9: 4869 Pneumonia, organism unspecified || id:UKB-b:5341"
UKB-b:5342,Operative procedures - secondary OPCS: Y36.3 Radioactive seed implantation NOC || id:UKB-b:5342
UKB-b:5343,PCT where patients GP was registered: BLACKBURN WITH DARWEN TEACHING CARE TRUST PLUS || id:UKB-b:5343
UKB-b:5344,Treatment/medication code: zimovane ls 3.75mg tablet || id:UKB-b:5344
UKB-b:5345,Operative procedures - secondary OPCS: M44.4 Endoscopic removal of blood clot from bladder || id:UKB-b:5345
UKB-b:5347,Diagnoses - main ICD10: S42.10 Fracture of scapula (closed) || id:UKB-b:5347
UKB-b:5349,Diagnoses - secondary ICD10: J98.4 Other disorders of lung || id:UKB-b:5349
UKB-b:535,Diagnoses - main ICD10: J39.8 Other specified diseases of upper respiratory tract || id:UKB-b:535
UKB-b:5350,"Diagnoses - main ICD10: M24.85 Other specific joint derangements,not elsewhere classified (Pelvic region and thigh) || id:UKB-b:5350"
UKB-b:5350,"Diagnoses - main ICD10: M24.85 Other specific joint derangements, not elsewhere classified (Pelvic region and thigh) || id:UKB-b:5350"
UKB-b:5351,Operative procedures - secondary OPCS: Y76.9 Unspecified minimal access to other body cavity || id:UKB-b:5351
UKB-b:5353,Operative procedures - main OPCS: Q35.8 Other specified endoscopic bilateral occlusion of fallopian tubes || id:UKB-b:5353
UKB-b:5354,Treatment/medication code: alphosyl hc cream || id:UKB-b:5354
UKB-b:5355,Operative procedures - secondary OPCS: T85.9 Unspecified block dissection of lymph nodes || id:UKB-b:5355
UKB-b:5356,Operative procedures - secondary OPCS: F12.2 Root canal therapy to tooth || id:UKB-b:5356
UKB-b:5357,Treatment/medication code: famciclovir || id:UKB-b:5357
UKB-b:5358,Diagnoses - secondary ICD10: B44.1 Other pulmonary aspergillosis || id:UKB-b:5358
UKB-b:536,Diagnoses - secondary ICD10: D30.3 Bladder || id:UKB-b:536
UKB-b:5360,Operative procedures - secondary OPCS: S62.4 Removal of pack from subcutaneous tissue || id:UKB-b:5360
UKB-b:5362,Banana intake || id:UKB-b:5362
UKB-b:5363,Diagnoses - secondary ICD10: L03.0 Cellulitis of finger and toe || id:UKB-b:5363
UKB-b:5364,Operative procedures - secondary OPCS: O14.1 Pelvic lymph node || id:UKB-b:5364
UKB-b:5365,Operative procedures - main OPCS: S05.3 Microscopically controlled excision of lesion of skin of head or neck using chemosurgical technique || id:UKB-b:5365
UKB-b:5366,PCT where patients GP was registered: BASSETLAW PCT || id:UKB-b:5366
UKB-b:5367,External causes: Y42.0 Glucocorticoids and synthetic analogs || id:UKB-b:5367
UKB-b:5368,Diagnoses - main ICD10: M54.6 Pain in thoracic spine || id:UKB-b:5368
UKB-b:5369,"Diagnoses - main ICD10: K40.9 Unilateral or unspecified inguinal hernia,without obstruction or gangrene || id:UKB-b:5369"
UKB-b:5369,"Diagnoses - main ICD10: K40.9 Unilateral or unspecified inguinal hernia, without obstruction or gangrene || id:UKB-b:5369"
UKB-b:537,Operative procedures - secondary OPCS: H42.5 Excision of mucosal prolapse of rectum NEC || id:UKB-b:537
UKB-b:5370,Diagnoses - main ICD10: J39.2 Other diseases of pharynx || id:UKB-b:5370
UKB-b:5371,Diagnoses - main ICD10: K61.2 Anorectal abscess || id:UKB-b:5371
UKB-b:5372,Operative procedures - secondary OPCS: Q16.8 Other specified other vaginal operations on uterus || id:UKB-b:5372
UKB-b:5373,Operative procedures - main OPCS: W26.1 Manipulation of fracture of bone and skeletal traction NEC || id:UKB-b:5373
UKB-b:5374,Diagnoses - secondary ICD10: K46.9 Unspecified abdominal hernia without obstruction or gangrene || id:UKB-b:5374
UKB-b:5375,Diagnoses - main ICD10: N94.9 Unspecified condition associated with female genital organs and menstrual cycle || id:UKB-b:5375
UKB-b:5377,Diagnoses - secondary ICD9: E8282 Accident involving animal being ridden (injured person: rider of animal) || id:UKB-b:5377
UKB-b:5378,"Diagnoses - main ICD10: R27.0 Ataxia,unspecified || id:UKB-b:5378"
UKB-b:5378,"Diagnoses - main ICD10: R27.0 Ataxia, unspecified || id:UKB-b:5378"
UKB-b:5379,Frequency of friend/family visits || id:UKB-b:5379
UKB-b:538,Diagnoses - main ICD10: J35.1 Hypertrophy of tonsils || id:UKB-b:538
UKB-b:5380,Diagnoses - main ICD10: N36.1 Urethral diverticulum || id:UKB-b:5380
UKB-b:5381,Operative procedures - secondary OPCS: P11.1 Excision of lesion of female perineum || id:UKB-b:5381
UKB-b:5383,Operative procedures - secondary OPCS: G28.9 Unspecified partial excision of stomach || id:UKB-b:5383
UKB-b:5384,Treatment/medication code: orphenadrine || id:UKB-b:5384
UKB-b:5385,Diagnoses - main ICD10: M41.86 Other forms of scoliosis (Lumbar region) || id:UKB-b:5385
UKB-b:5386,Diagnoses - secondary ICD10: K04.7 Periapical abscess without sinus || id:UKB-b:5386
UKB-b:5387,Diagnoses - secondary ICD10: H74.1 Adhesive middle ear disease || id:UKB-b:5387
UKB-b:5388,Diagnoses - secondary ICD10: M75.0 Adhesive capsulitis of shoulder || id:UKB-b:5388
UKB-b:539,PCT where patients GP was registered: WAKEFIELD WEST PCT || id:UKB-b:539
UKB-b:5390,Operative procedures - main OPCS: V11.5 Removal of fixation from bone of face || id:UKB-b:5390
UKB-b:5391,Diagnoses - main ICD10: F42.0 Predominantly obsessional thoughts or ruminations || id:UKB-b:5391
UKB-b:5393,Operative procedures - secondary OPCS: G75.3 Closure of ileostomy || id:UKB-b:5393
UKB-b:5395,Operative procedures - main OPCS: W81.3 Drainage of joint || id:UKB-b:5395
UKB-b:5396,Operative procedures - secondary OPCS: C65.1 Needling of bleb || id:UKB-b:5396
UKB-b:5397,Diagnoses - secondary ICD10: D80.2 Selective deficiency of immunoglobulin A [IgA] || id:UKB-b:5397
UKB-b:5398,Diagnoses - main ICD10: G57.5 Tarsal tunnel syndrome || id:UKB-b:5398
UKB-b:5399,Diagnoses - main ICD10: M34.8 Other forms of systemic sclerosis || id:UKB-b:5399
UKB-b:54,Operative procedures - secondary OPCS: X36.8 Other specified blood withdrawal || id:UKB-b:54
UKB-b:540,External causes: X65.9 Unspecified place || id:UKB-b:540
UKB-b:5400,Statuses of person conducting delivery: Other than above || id:UKB-b:5400
UKB-b:5401,Operative procedures - main OPCS: K51.2 Intravascular ultrasound of coronary artery || id:UKB-b:5401
UKB-b:5402,Diagnoses - secondary ICD10: M54.12 Radiculopathy (Cervical region) || id:UKB-b:5402
UKB-b:5403,Diagnoses - main ICD10: M06.8 Other specified rheumatoid arthritis || id:UKB-b:5403
UKB-b:5404,Operative procedures - main OPCS: P05.2 Partial excision of vulva || id:UKB-b:5404
UKB-b:5405,Diagnoses - main ICD10: M54.28 Cervicalgia-Sacral/sacrococ || id:UKB-b:5405
UKB-b:5406,Contributory (secondary) causes of death: ICD10: I25.1 Atherosclerotic heart disease || id:UKB-b:5406
UKB-b:5407,Diagnoses - secondary ICD10: N89.5 Stricture and atresia of vagina || id:UKB-b:5407
UKB-b:5408,Diagnoses - main ICD10: S97.8 Crushing injury of other parts of ankle and foot || id:UKB-b:5408
UKB-b:5409,Operation code: lumbar puncture || id:UKB-b:5409
UKB-b:541,Treatment/medication code: algesal cream || id:UKB-b:541
UKB-b:5410,Diagnoses - secondary ICD10: G90.3 Multisystem degeneration || id:UKB-b:5410
UKB-b:5411,Diagnoses - main ICD10: Z11.0 Special screening examination for intestinal infectious diseases || id:UKB-b:5411
UKB-b:5412,Operative procedures - main OPCS: W66.1 Primary closed reduction of fracture dislocation of joint and skeletal traction HFQ || id:UKB-b:5412
UKB-b:5413,Treatment/medication code: hypotonic artificial tears eye drops || id:UKB-b:5413
UKB-b:5414,"Diagnoses - secondary ICD10: G93.1 Anoxic brain damage,not elsewhere classified || id:UKB-b:5414"
UKB-b:5414,"Diagnoses - secondary ICD10: G93.1 Anoxic brain damage, not elsewhere classified || id:UKB-b:5414"
UKB-b:5415,"Contributory (secondary) causes of death: ICD10: J44.9 Chronic obstructive pulmonary disease,unspecified || id:UKB-b:5415"
UKB-b:5416,Operative procedures - main OPCS: M53.4 Total removal of tension-free vaginal tape || id:UKB-b:5416
UKB-b:5417,"Non-cancer illness code,self-reported: polycythaemia vera || id:UKB-b:5417"
UKB-b:5417,"Non-cancer illness code, self-reported: polycythaemia vera || id:UKB-b:5417"
UKB-b:5418,Operative procedures - main OPCS: V36.1 Prosthetic replacement of cervical intervertebral disc || id:UKB-b:5418
UKB-b:5419,Diagnoses - secondary ICD9: 5621 Diverticula of colon || id:UKB-b:5419
UKB-b:542,Diagnoses - secondary ICD10: F15.1 Harmful use || id:UKB-b:542
UKB-b:5420,Operative procedures - main OPCS: J38.2 Endoscopic sphincterotomy of sphincter of Oddi and insertion of tubal prosthesis into bile duct || id:UKB-b:5420
UKB-b:5421,"Diagnoses - main ICD10: C67.9 Bladder,unspecified || id:UKB-b:5421"
UKB-b:5421,"Diagnoses - main ICD10: C67.9 Bladder, unspecified || id:UKB-b:5421"
UKB-b:5422,Operative procedures - secondary OPCS: M70.6 Radioactive seed implantation into prostate || id:UKB-b:5422
UKB-b:5423,Diagnoses - main ICD9: 7242 Lumbago || id:UKB-b:5423
UKB-b:5424,Operative procedures - secondary OPCS: Z04.1 Facial nerve (vii) || id:UKB-b:5424
UKB-b:5426,Treatment/medication code: indometacin product || id:UKB-b:5426
UKB-b:5428,Diagnoses - main ICD10: G55.1 Nerve root and plexus compressions in intervertebral disk disorders || id:UKB-b:5428
UKB-b:5429,Operative procedures - secondary OPCS: C86.7 Injection of therapeutic substance around the eye || id:UKB-b:5429
UKB-b:543,Treatment/medication code: celevac 500mg tablet || id:UKB-b:543
UKB-b:5430,Operative procedures - main OPCS: A41.8 Other specified drainage of subdural space || id:UKB-b:5430
UKB-b:5431,Type of cancer: ICD10: C07 Malignant neoplasm of parotid gland || id:UKB-b:5431
UKB-b:5432,Operative procedures - secondary OPCS: X55.9 Unspecified other operations on unspecified organ || id:UKB-b:5432
UKB-b:5434,Treatment/medication code: eltroxin 25micrograms tablet || id:UKB-b:5434
UKB-b:5435,"Diagnoses - secondary ICD10: N85.9 Noninflammatory disorder of uterus,unspecified || id:UKB-b:5435"
UKB-b:5435,"Diagnoses - secondary ICD10: N85.9 Noninflammatory disorder of uterus, unspecified || id:UKB-b:5435"
UKB-b:5437,Diagnoses - main ICD10: N32.1 Vesicointestinal fistula || id:UKB-b:5437
UKB-b:5438,Operative procedures - main OPCS: E02.3 Septorhinoplasty using implant || id:UKB-b:5438
UKB-b:5439,Operative procedures - secondary OPCS: C66.8 Other specified extirpation of ciliary body || id:UKB-b:5439
UKB-b:544,Operative procedures - main OPCS: G80.1 Diagnostic endoscopic examination of ileum and biopsy of lesion of ileum || id:UKB-b:544
UKB-b:5441,Treatment/medication code: tioconazole || id:UKB-b:5441
UKB-b:5442,Diagnoses - main ICD10: K31.1 Adult hypertrophic pyloric stenosis || id:UKB-b:5442
UKB-b:5444,Operative procedures - secondary OPCS: T28.3 Resuture of previous incision of anterior abdominal wall || id:UKB-b:5444
UKB-b:5445,Number in household || id:UKB-b:5445
UKB-b:5446,Operative procedures - main OPCS: M76.3 Optical urethrotomy || id:UKB-b:5446
UKB-b:5447,Heel broadband ultrasound attenuation (left) || id:UKB-b:5447
UKB-b:5448,Treatment/medication code: sulindac || id:UKB-b:5448
UKB-b:5449,Operative procedures - main OPCS: C73.3 Capsulotomy of posterior lens capsule || id:UKB-b:5449
UKB-b:545,PCT where patients GP was registered: GREENWICH TEACHING PCT || id:UKB-b:545
UKB-b:5450,Diagnoses - secondary ICD10: N76.8 Other specified inflammation of vagina and vulva || id:UKB-b:5450
UKB-b:5451,Diagnoses - main ICD9: 6162 Cyst of bartholin's gland || id:UKB-b:5451
UKB-b:5453,Treatment/medication code: plavix 75mg tablet || id:UKB-b:5453
UKB-b:5454,Treatment speciality of consultant (recoded): Dental medicine || id:UKB-b:5454
UKB-b:5455,"PCT where patients GP was registered: DARTFORD,GRAVESHAM AND SWANLEY PCT || id:UKB-b:5455"
UKB-b:5455,"PCT where patients GP was registered: DARTFORD, GRAVESHAM AND SWANLEY PCT || id:UKB-b:5455"
UKB-b:5456,"Diagnoses - main ICD10: C14.0 Pharynx,unspecified || id:UKB-b:5456"
UKB-b:5456,"Diagnoses - main ICD10: C14.0 Pharynx, unspecified || id:UKB-b:5456"
UKB-b:5457,Operative procedures - main OPCS: W54.1 Primary prosthetic replacement of articulation of bone NEC || id:UKB-b:5457
UKB-b:5459,Operative procedures - secondary OPCS: T62.6 Exploration of bursa || id:UKB-b:5459
UKB-b:546,Diagnoses - secondary ICD10: Z86.6 Personal history of diseases of the nervous system and sense organs || id:UKB-b:546
UKB-b:5461,Diagnoses - secondary ICD10: E05.8 Other thyrotoxicosis || id:UKB-b:5461
UKB-b:5462,Diagnoses - secondary ICD10: K13.6 Irritative hyperplasia of oral mucosa || id:UKB-b:5462
UKB-b:5463,"Heel quantitative ultrasound index (QUI), direct entry (right) || id:UKB-b:5463"
UKB-b:5466,Diagnoses - secondary ICD10: M35.0 Sicca syndrome [Sjogren] || id:UKB-b:5466
UKB-b:5467,Diagnoses - secondary ICD10: O36.4 Maternal care for intra-uterine death || id:UKB-b:5467
UKB-b:5468,Diagnoses - main ICD10: J32.4 Chronic pansinusitis || id:UKB-b:5468
UKB-b:5469,Operative procedures - main OPCS: W52.3 Revision of prosthetic replacement of articulation of bone using cement NEC || id:UKB-b:5469
UKB-b:547,Operative procedures - secondary OPCS: Z78.1 Shafts of tibia and fibula in combination || id:UKB-b:547
UKB-b:5470,Operative procedures - main OPCS: U50.1 Delivery of rehabilitation for amputation of limb || id:UKB-b:5470
UKB-b:5471,"Diagnoses - main ICD10: J10.0 Influenza with pneumonia,influenza virus identified || id:UKB-b:5471"
UKB-b:5471,"Diagnoses - main ICD10: J10.0 Influenza with pneumonia, influenza virus identified || id:UKB-b:5471"
UKB-b:5472,Diagnoses - secondary ICD10: I42.0 Dilated cardiomyopathy || id:UKB-b:5472
UKB-b:5473,Diagnoses - secondary ICD10: N36.8 Other specified disorders of urethra || id:UKB-b:5473
UKB-b:5475,External causes: W06.9 Unspecified place || id:UKB-b:5475
UKB-b:5476,Methods of discharge from hospital (recoded): Discharged on clinical advice/consent || id:UKB-b:5476
UKB-b:5477,Methods of admission to hospital (recoded): Elective admission || id:UKB-b:5477
UKB-b:5479,Operation code: cone biopsy || id:UKB-b:5479
UKB-b:548,Operative procedures - secondary OPCS: V25.4 Primary posterior laminectomy decompression of lumbar spine || id:UKB-b:548
UKB-b:5480,Operative procedures - secondary OPCS: T56.1 Dermofasciectomy || id:UKB-b:5480
UKB-b:5481,Operative procedures - secondary OPCS: Z08.8 Specified brachial plexus NEC || id:UKB-b:5481
UKB-b:5482,Treatment/medication code: lamisil 1% cream || id:UKB-b:5482
UKB-b:5483,Diagnoses - main ICD10: S63.6 Sprain and strain of finger(s) || id:UKB-b:5483
UKB-b:5484,Treatment/medication code: macrodantin 50mg capsule || id:UKB-b:5484
UKB-b:5485,Diagnoses - secondary ICD10: I97.1 Other functional disturbances following cardiac surgery || id:UKB-b:5485
UKB-b:5486,"Non-cancer illness code,self-reported: bursitis || id:UKB-b:5486"
UKB-b:5486,"Non-cancer illness code, self-reported: bursitis || id:UKB-b:5486"
UKB-b:5487,Diagnoses - secondary ICD10: S50.8 Other superficial injuries of forearm || id:UKB-b:5487
UKB-b:5489,Diagnoses - main ICD10: M21.67 Other acquired deformities of ankle and foot-Ankle/foot || id:UKB-b:5489
UKB-b:549,Operative procedures - secondary OPCS: Y98.6 Mobile and or intraoperative procedures of any/all body areas || id:UKB-b:549
UKB-b:5490,Diagnoses - main ICD10: C48.0 Retroperitoneum || id:UKB-b:5490
UKB-b:5491,Operative procedures - main OPCS: J66.4 Percutaneous aspiration of lesion of pancreas || id:UKB-b:5491
UKB-b:5492,Operative procedures - main OPCS: E04.8 Other specified operations on turbinate of nose || id:UKB-b:5492
UKB-b:5493,"Diagnoses - secondary ICD10: D06.9 Cervix,unspecified || id:UKB-b:5493"
UKB-b:5493,"Diagnoses - secondary ICD10: D06.9 Cervix, unspecified || id:UKB-b:5493"
UKB-b:5494,Diagnoses - secondary ICD10: Z94.7 Corneal transplant status || id:UKB-b:5494
UKB-b:5495,"Never eat eggs,dairy,wheat,sugar: Sugar or foods/drinks containing sugar || id:UKB-b:5495"
UKB-b:5495,"Never eat eggs, dairy, wheat, sugar: Sugar or foods/drinks containing sugar || id:UKB-b:5495"
UKB-b:5496,"Diagnoses - secondary ICD10: M65.91 Synovitis and tenosynovitis,unspecified (Shoulder region) || id:UKB-b:5496"
UKB-b:5496,"Diagnoses - secondary ICD10: M65.91 Synovitis and tenosynovitis, unspecified (Shoulder region) || id:UKB-b:5496"
UKB-b:5497,Diagnoses - main ICD10: D13.0 Oesophagus || id:UKB-b:5497
UKB-b:5498,Operative procedures - secondary OPCS: L54.8 Other specified transluminal operations on iliac artery || id:UKB-b:5498
UKB-b:5499,"Diagnoses - main ICD10: T18.9 Foreign body in alimentary tract,part unspecified || id:UKB-b:5499"
UKB-b:5499,"Diagnoses - main ICD10: T18.9 Foreign body in alimentary tract, part unspecified || id:UKB-b:5499"
UKB-b:55,Diagnoses - main ICD10: E87.6 Hypokalaemia || id:UKB-b:55
UKB-b:550,Diagnoses - main ICD10: I42.8 Other cardiomyopathies || id:UKB-b:550
UKB-b:5500,Operative procedures - main OPCS: H11.4 Colectomy and ileostomy NEC || id:UKB-b:5500
UKB-b:5501,Diagnoses - secondary ICD10: S93.1 Dislocation of toe(s) || id:UKB-b:5501
UKB-b:5502,Diagnoses - main ICD9: 7231 Cervicalgia || id:UKB-b:5502
UKB-b:5503,Diagnoses - main ICD9: V262 Procreative management - investigation and testing || id:UKB-b:5503
UKB-b:5504,PCT where patients GP was registered: ISLINGTON PCT || id:UKB-b:5504
UKB-b:5505,Operative procedures - secondary OPCS: Z94.8 Specified laterality NEC || id:UKB-b:5505
UKB-b:5506,Treatment/medication code: ferrograd folic filmtab || id:UKB-b:5506
UKB-b:5507,Operative procedures - main OPCS: A65.8 Other specified release of entrapment of peripheral nerve at wrist || id:UKB-b:5507
UKB-b:5508,Operative procedures - secondary OPCS: C16.2 Lateral tarsorrhaphy || id:UKB-b:5508
UKB-b:5509,Operative procedures - main OPCS: W61.2 Revision of arthrodesis and articular bone graft NEC || id:UKB-b:5509
UKB-b:551,Diagnoses - main ICD10: D86.0 Sarcoidosis of lung || id:UKB-b:551
UKB-b:5510,Diagnoses - secondary ICD10: N72 Inflammatory disease of cervix uteri || id:UKB-b:5510
UKB-b:5511,Anaesthetics administered post delivery: General and spinal anaesthetic || id:UKB-b:5511
UKB-b:5512,Diagnoses - main ICD10: C48.1 Specified parts of peritoneum || id:UKB-b:5512
UKB-b:5514,Diagnoses - secondary ICD10: N87.1 Moderate cervical dysplasia || id:UKB-b:5514
UKB-b:5515,Treatment/medication code: polytar emollient bath additive || id:UKB-b:5515
UKB-b:5516,Diagnoses - secondary ICD10: M77.57 Other enthesopathy of foot-Ankle/Foot || id:UKB-b:5516
UKB-b:5517,Treatment/medication code: galantamine || id:UKB-b:5517
UKB-b:5518,Operative procedures - main OPCS: F38.8 Other specified extirpation of lesion of other part of mouth || id:UKB-b:5518
UKB-b:5519,Treatment/medication code: nicotine product || id:UKB-b:5519
UKB-b:552,Diagnoses - main ICD10: C79.6 Secondary malignant neoplasm of ovary || id:UKB-b:552
UKB-b:5520,Diagnoses - main ICD10: Z39.2 Routine postpartum follow-up || id:UKB-b:5520
UKB-b:5522,Tofu intake || id:UKB-b:5522
UKB-b:5524,Diagnoses - secondary ICD10: M25.4 Effusion of joint || id:UKB-b:5524
UKB-b:5525,Diagnoses - main ICD10: S02.10 Fracture of base of skull (closed) || id:UKB-b:5525
UKB-b:5526,"Diagnoses - secondary ICD10: T45.2 Vitamins,not elsewhere classified || id:UKB-b:5526"
UKB-b:5526,"Diagnoses - secondary ICD10: T45.2 Vitamins, not elsewhere classified || id:UKB-b:5526"
UKB-b:5527,Treatment/medication code: movelat cream || id:UKB-b:5527
UKB-b:5528,Type of cancer: ICD10: D07.1 Vulva || id:UKB-b:5528
UKB-b:5529,Diagnoses - secondary ICD10: C71.2 Temporal lobe || id:UKB-b:5529
UKB-b:553,Operative procedures - main OPCS: T46.8 Other specified other drainage of peritoneal cavity || id:UKB-b:553
UKB-b:5530,Diagnoses - main ICD10: Q64.3 Other atresia and stenosis of urethra and bladder neck || id:UKB-b:5530
UKB-b:5531,Diagnoses - secondary ICD10: M23.35 Other meniscus derangements (Posterior horn of lateral meniscus) || id:UKB-b:5531
UKB-b:5532,Diagnoses - secondary ICD10: M22.8 Other disorders of patella || id:UKB-b:5532
UKB-b:5533,Operative procedures - main OPCS: C11.5 Graft of skin to canthus || id:UKB-b:5533
UKB-b:5535,Diagnoses - main ICD10: S63.5 Sprain and strain of wrist || id:UKB-b:5535
UKB-b:5538,Treatment/medication code: losartan potassium+hydrochlorothiazide 50mg/12.5mg tablet || id:UKB-b:5538
UKB-b:5539,Diagnoses - secondary ICD10: X15.0 Home || id:UKB-b:5539
UKB-b:554,Diagnoses - main ICD10: G91.2 Normal-pressure hydrocephalus || id:UKB-b:554
UKB-b:5540,Diagnoses - secondary ICD10: C79.0 Secondary malignant neoplasm of kidney and renal pelvis || id:UKB-b:5540
UKB-b:5541,"Diagnoses - main ICD10: D48.9 Neoplasms of uncertain or unknown behaviour,unspecified || id:UKB-b:5541"
UKB-b:5541,"Diagnoses - main ICD10: D48.9 Neoplasms of uncertain or unknown behaviour, unspecified || id:UKB-b:5541"
UKB-b:5542,Diagnoses - secondary ICD10: J32.2 Chronic ethmoidal sinusitis || id:UKB-b:5542
UKB-b:5543,"Type of cancer: ICD10: C82.2 Large cell,follicular || id:UKB-b:5543"
UKB-b:5543,"Type of cancer: ICD10: C82.2 Large cell, follicular || id:UKB-b:5543"
UKB-b:5544,Operative procedures - main OPCS: G64.3 Endoscopic insertion of tubal prosthesis into jejunum || id:UKB-b:5544
UKB-b:5546,Operative procedures - secondary OPCS: Y36.8 Other specified introduction of non-removable material into organ NOC || id:UKB-b:5546
UKB-b:5547,Diagnoses - main ICD10: H74.2 Discontinuity and dislocation of ear ossicles || id:UKB-b:5547
UKB-b:5548,Diagnoses - main ICD10: D13.6 Pancreas || id:UKB-b:5548
UKB-b:5549,"Diagnoses - secondary ICD10: M65.99 Synovitis and tenosynovitis,unspecified (Site unspecified) || id:UKB-b:5549"
UKB-b:5549,"Diagnoses - secondary ICD10: M65.99 Synovitis and tenosynovitis, unspecified (Site unspecified) || id:UKB-b:5549"
UKB-b:555,Diagnoses - secondary ICD10: B35.1 Tinea unguium || id:UKB-b:555
UKB-b:5550,PCT where patients GP was registered: SOUTH EAST SHEFFIELD PCT || id:UKB-b:5550
UKB-b:5552,Treatment/medication code: cialis 20mg tablet || id:UKB-b:5552
UKB-b:5553,Operative procedures - main OPCS: M61.1 Total excision of prostate and capsule of prostate || id:UKB-b:5553
UKB-b:5554,Operative procedures - main OPCS: T64.2 Transfer of tendon to tendon NEC || id:UKB-b:5554
UKB-b:5556,Diagnoses - main ICD10: S43.1 Dislocation of acromioclavicular joint || id:UKB-b:5556
UKB-b:5557,PCT where patients GP was registered: FYLDE PCT || id:UKB-b:5557
UKB-b:5558,Operative procedures - secondary OPCS: Z24.8 Specified respiratory tract NEC || id:UKB-b:5558
UKB-b:5559,Methods of admission to hospital (recoded): Transfer: Planned || id:UKB-b:5559
UKB-b:556,Diagnoses - main ICD10: S82.2 Fracture of shaft of tibia || id:UKB-b:556
UKB-b:5560,Diagnoses - secondary ICD10: Z34.8 Supervision of other normal pregnancy || id:UKB-b:5560
UKB-b:5561,External causes: Y42.5 Other oestrogens and progestogens || id:UKB-b:5561
UKB-b:5562,Operative procedures - secondary OPCS: S57.4 Dressing of skin NEC || id:UKB-b:5562
UKB-b:5563,Diagnoses - main ICD10: K35.3 Acute appendicitis with localized peritonitis || id:UKB-b:5563
UKB-b:5564,Treatment/medication code: e45 emollient bath oil || id:UKB-b:5564
UKB-b:5566,Operative procedures - main OPCS: V48.1 Radiofrequency controlled thermal denervation of spinal facet joint of cervical vertebra || id:UKB-b:5566
UKB-b:5567,Diagnoses - main ICD10: C83.0 Small cell (diffuse) || id:UKB-b:5567
UKB-b:5568,Diagnoses - secondary ICD10: D63.8 Anaemia in other chronic diseases classified elsewhere || id:UKB-b:5568
UKB-b:5569,Operative procedures - secondary OPCS: Z72.4 Carpal bone || id:UKB-b:5569
UKB-b:557,Diagnoses - main ICD10: N99.4 Postprocedural pelvic peritoneal adhesions || id:UKB-b:557
UKB-b:5570,Diagnoses - main ICD10: D14.1 Larynx || id:UKB-b:5570
UKB-b:5571,Diagnoses - secondary ICD10: V78.4 Person injured while boarding or alighting || id:UKB-b:5571
UKB-b:5572,Diagnoses - secondary ICD10: M23.51 Chronic instability of knee (Anterior cruciate ligament or Anterior horn of medial meniscus) || id:UKB-b:5572
UKB-b:5573,Operative procedures - main OPCS: W69.8 Other specified open operations on synovial membrane of joint || id:UKB-b:5573
UKB-b:5576,Diagnoses - main ICD10: R56.8 Other and unspecified convulsions || id:UKB-b:5576
UKB-b:5577,"Diagnoses - secondary ICD10: D14.0 Middle ear,nasal cavity and accessory sinuses || id:UKB-b:5577"
UKB-b:5577,"Diagnoses - secondary ICD10: D14.0 Middle ear, nasal cavity and accessory sinuses || id:UKB-b:5577"
